text,label
"@TalebSahara Legalizar el consumo y la producción de cannabis en España.
Cerrar la frontera.
Expulsión de los menas e inmigración ilegal de origen marroquí.
Militarizar Ceuta y Melilla",1
"🥕🥬 ¡¡Siente una explosión de sabores con la comida de Umami healthy food!! Están en Jerez y te ofrecen comida sana y equilibrada a domicilio y con opción a recoger.
📲 615 61 34 54
📍  Calle Túnez s/n en #JerezdelaFrontera
#ComidaSaludable #AlimentacionSana  #JerezTelevisión https://t.co/eNqNTS1avx",0
Begoña Villacís fustiga a la indocumentada Lilith Verstrynge: 3 datos sobre Madrid y un golpe feroz https://t.co/JNXVZbdl3D vía @Periodistadigit,0
¿Este era el buen trabajo del Gobierno marroquí que nos decia Antonio? https://t.co/1aviFjsGtJ,0
"""La gente no hereda, heredáis los ricos"", dice Pixie. Seguro que esta indocumentada tiene más pasta que 50 españoles al azar juntos. https://t.co/SkePkVLyiZ",0
"Las autoridades argelinas hablan de ""malentendido"" y anulan la orden de suspender el turismo con España https://t.co/HEdCqREGAv vía @20m",0
"@ierrejon Cuantos africanos has acogido iñigo?
Ya que cobras un pastizal de todos los españoles... Que menos no? Predica con el ejemplo majete.",0
"Celebramos 25 años en el mercado Latinoamericano, apoyando el desarrollo del tejido económico y la sociedad, generando confianza entre los agentes económicos sobre la base del conocimiento, los valores y la competitividad. 

https://t.co/GOxsDCfO8x

#AENOR25añosLATAM #AENORConfía https://t.co/W1M0YbqRes",0
"@PartidoMorenaMx Una gran latinoamerica es posible. Los pueblos originarios lo merecen, porque las culturas latinoamericanas lo merecen, porque el pueblo latinoamericano entero lo merece, LA GRAN PATRIA LATINA ES POSIBLE POR ESE PUEBLO SIN PIERNAS, PERO QUE CAMINA.✊HLVS

 https://t.co/R3wWw1MamS",0
"Unos 500 subsaharianos saltan la valla de Melilla, mientras que más de un millar esperan su turno 👇

https://t.co/26wwlyDlTf https://t.co/EIbdmR8aLM",0
@gigigigigisel @FreeNegus los guineanos tenemos un problema con hacer el ridiculo,0
@Tyrion019 @RobertoAzaldeg2 @Motard8559 @XemaGalo Y encima por africanos. Ya nos podrían sustituir por noruegos o suecas no??,1
"@RubenSanchezTW Se juegan mucho, y no pueden dejar a una indocumentada responder a periodistas que la van a dejar en evidencia.",0
@rubenlodi Solo porque es moro sino estaría en prime time.,1
¿Es seguro viajar a Túnez? Mi experiencia en un roadtrip por libre https://t.co/PTR0uln9Y5,0
Que paso con el caso Argelia?,0
"Víctimas del terrorismo asesinadas el 25 de junio #víctimasdelterrorismo 

LUIS MARÍA HERGUETA GUINEA asesinado el 25 de junio de 1980 en Vitoria.

JOSÉ LUIS HERVÁS MAÑAS asesinado el 25 de junio de 1990 en Navarra https://t.co/tlK5Knsdmh",0
"@FelipeV_Spain O que Marruecos y los ""moros"" vuelvan a tener ""Al-Andalus""",0
Abogados del ICAM formarán en materia de protección internacional y extranjería a población inmigrante y refugiada https://t.co/kgt5kGECL3 vía @europapress @icam_es,0
"@Brucke9 @romanosssrgo @jose_acb @Sturlunson @perezreverte + que se legisle para todo el mundo, porque ni toda la sociedad es católica, ni toda la sociedad es protestante, ni toda la sociedad es musulmana. Existen múltiples creencias, que se deben dejar en el ámbito privado. Un pro-elección no defiende el ahorro, sino la libertad para+",0
"A pesar de #LaTraiciónDeSánchez al pueblo saharaui, unos 133 migrantes del África subsahariana acceden a #Melilla en el primer salto a la valla desde el giro de Sánchez. El control migratorio era uno de los motivos por los que Sánchez pretendía mejorar  relaciones con Marruecos.",0
@RafaArjonaT mirón y jugón. hay que refrescar los patios y las casas como hacían los musulmanes. yo lo hago en mi casita tb,0
se canso de esos gringos ahora quiere un sudaca,0
"""Sánchez rejonea a Argelia con consecuencias"", ✍️ el artículo de Inocencio Arias en https://t.co/19bM5N3Qhv https://t.co/bhKDJbtV6K",0
Una afirmación un tanto eurocéntrica. No creo que en muchos países de América Latina o África estén de acuerdo con ella. https://t.co/mYxRMDtH2n,0
@africa__2305 tukien eres,0
"@manflorico Es un proyecto de músicos venezolanos. Es súper bonito. Invitan puros músicos latinos, y lo mejor, de nuestra época jeje https://t.co/kxyAHYuTtC

Betulio, Ilegales, Ilan, etc",0
Ya estoy refugiada en mi camita. Dios sabe por qué me dio ansiedad. Lmfao.,0
@PollitaSideral Habría comido como si no hubiera mañana. Como cuando pasas la lengua por los restos que hay en las tapas de las Natillas. Habría incluso aguantado la respiración durante un minuto y medio mientras rezaba porque no se hubiera acostado con un senegalés sidoso a pelo el día anterior,1
"@TalebSahara Eso pasa por entrar en un país sin papeles y sin nada,",1
"🇮🇱 🇮🇷 Lapid y Bennett formaron una coalición en junio de 2021 después de dos años de estancamiento político con Benjamin Netanyahu al frente del Gobierno. 

La alianza de los partidos árabes musulmanes, liberales y de derecha fue frágil desde el principio y duramente criticada. https://t.co/G0eIBMzkAD",0
@unchinodechina @publico_es Abajo la sociedad patriarcal católica y blanca! Viva la sociedad patriarcal musulmana de la sharia,0
"Que por cierto, tuve que poner los subtítulos en Latinoamericano, porq los de castellano eran con descripcion de escena y así mal. Cosa mas rara,no?",0
"Si tuvieras una empresa, darias trabajo A UN SIN PAPELES SIN VERIFICAR LA REALIDAD¿?
A sabiendas de las falsificaciones de documentos¿?.Con la falta de trabajo que existe en los Españoles bien nacidos.¿?",1
@Antonio_r__g Y a Rafa Mora..,0
"Esto es una vergüenza ,este presidente sepulturero deja entrar a sin papeles y le pone una paga que cobran sin estar en España. https://t.co/YI0wDpxWSM",1
"@Lazaril56386213 @ecidlm Francia bastante más,aunque sólo sea por sus relaciones con países africanos y por su papel preponderante en Europa.",0
"https://t.co/7smDyDbUIp
Irene... Ireeeeeeeeeneeeeeeeeeeeeee... ¿Estás ahí..? Ireeeeeeeeeneeeeeeeeeeeeee...
Sal, ratita, quiero verte la colita...
¡Qué calladita estás Irene! ¿Te pasa algo, reina mora...?
DIGNO DEL MEJOR ESCRITOR....",0
"@boye_g Lo han resuelto a la ""africana""",0
"María es refugiada de #RDC en el campo de Kakuma, donde fabrica compresas reutilizables junto con otras mujeres. 
Una cuestión de #DDHH. 💬""Muchas mujeres se han beneficiado de estas toallas higiénicas. Las utilizo para ganar dinero y mantener a mi familia"". https://t.co/2FWM9yir9G",0
O es que las vidas de las personas subsaharianas no importan porque no tienen los ojos azules?,0
@el_pais ¿Que tiene que ver una cosa con otra? La invasión de Ucrania ha provocado una oleada de refugiados ucranianos. ¿Pero de Africa? Mas bien parece la excusa para justificar una migración ilegal promovida por Soros y algunas élites europeas.,1
Sánchez no se posiciona de forma tajante sobre las muertes en Marruecos en la valla de Melilla y los derechos humanos porque Mohamed VI le tiene cogido por los güevos por cuestiones personales,0
"Para todos aquellos que pusieron en duda que #Argelia ordenase a sus agencias de viaje cesar cualquier relación con #España, aquí abajo la circular firmada por el ministro de #Turismo argelino, Yacine Hamadi, impartiendo esa orden. @MAECgob https://t.co/4y3OAPoalB",0
Conozco a la que nació en el campo de Italia fantaseando con el comunismo latinoamericano así que ajá. Ni tan tan ni muy muy. Jajajaja. https://t.co/3uKOFjgQnQ,0
"🌎🤝 Con motivo del #DíaDelRefugiado compartimos una biblioguía de @UOCbiblioteca con recursos sobre la sensibilización y ayuda a las personas refugiadas.

Consultadlos aquí. 👇
https://t.co/wtjUY2JLL8 https://t.co/p7PSAYrzvt",0
"@Bitcoinanarka @elindepcom Literalmente han entrado armados con cuchillos, machetes y piedras y han herido a 40 guardias civiles, sin hablar de los gendarmes marroquíes muertos. Ha sido una entrada violenta, están los vídeos de prueba. Ese es solo uno de los delitos",0
"Entre desiertos y playas, La Isleta del Moro, Almería https://t.co/BoSyjPSdJy vía @YouTube",0
@Adri_Billo Que hablas boluda en español no en latino,0
"🚨 𝑶𝑭𝑰𝑪𝑰𝑨𝑳:  Mané, nuevo jugador del Bayern de Múnich

✈ El atacante senegalés deja el Liverpool para convertirse en la nueva atracción del Allianz Arena, donde firma hasta 2025 por un total de 32 millones de euros más objetivos. Una ganga.

📷 @FCBayern https://t.co/968PZpmOet",0
"🔴 ⚫ 🔴 ⚫  #WebinarsDifusión

➡️  Primeros pasos en la enseñanza de EL2 a personas migrantes y refugiadas

🗣️  Nuria Otero (CEAR), Patricia Gallego (Accem), Sonia Alcántara Lago (Accem) y Emilia Conejo (Difusión)
🗓️  28.6
⏰  13 h y 18 h (CEST)
✏️  https://t.co/d9YAydgGD9

#ELE",0
"Un grupo de hombres armados asaltaron varias villas y mataron a decenas de civiles en la noche del sábado al domingo. El Gobierno anuncia represalias.
 https://t.co/euw64V7L6q",0
"...se beneficiara de todas las fuentes de energía que otros no compren. Las mujeres ucranianas han sido violadas, como mismo los son las musulmanas #Uyghurs. En la  cumbre de la @OTAN las mujeres deberiamos ser escuchadas. @USembassyMadrid @USTreasury (OFAC) #Ucrania #IVAWA . https://t.co/fmWrH8nZn5",0
"@guinea_sonia @Capitana_espana Tanto como eso? no creo
que una mujer tenga tanto poder? en unos días de recuperación yo creo que ya se empezará a ver más.",0
@Renezzbro Yo solo veo dramas costumbristas argelinos sobre niños sin piernas https://t.co/TNHGfwh3Ho,0
"Guinea Ecuatorial entre los 10 países africanos con mayor estabilidad
D los 50 países africanos encuestados,más d la mitad han registrado avances en el índice d paz global,a pesar del conflicto ruso-ucraniano y d la incertidumbre económica tras la pandemia
https://t.co/qJINY1suso",0
"@JuanjoCotilla Ale , la peluquera viuda de Pedro Carrasco que en Paz descanse casada(o rejuntada) dos vecescon dos Senegaleses...ya tiene para"" comer"" hasta que cierren #VivaLaVida519, a Dios gracias 🙏
#APOYOROCIO19J 
#EnElNombreDeRocío",0
"He ido a ver a Andrés Calamaro y ha salido Ariel Rot a cantar y tocar 'Mi enfermedad', 'A los ojos', 'Canal 69' y 'Sin documentos'. Honestamente digo que me puedo morir en paz ahora mismo.",0
"@muslimgirl Las jóvenes, las mujeres, todas las musulmanas activistas acaso no pueden levantar la voz por todos esos gatos que van a quemar durante 10 días en #Yulin #China. Es que una musulmana le puede tener miedo a mentes vacías y criminales entonces donde están sus voces? https://t.co/Qi2Ffm4hku",0
"Y la del ""Oro del que caga el moro"" 
Esa se queda?
Ya lo decía Lope de Vega en   su obra “La Gatomaquia”:
Y armándose de ofensas y reparos
Vino de Ronda al puesto por la posta
Por ver si había moros en la costa https://t.co/6JAzdjkps0",0
"🇬🇶 #GuineaEcuatorial logra eliminar la forma gambiense de la #tripanosomiasis humana africana (TAH), también conocida como enfermedad del sueño, como problema de salud pública dentro de sus fronteras. ¡Enhorabuena!

Vía @WHO | #SaludGlobal #beatNTDs #NTDs
https://t.co/4HyCASFwIs",0
"@MLiberal_es Los hechos son que un musulmán ha atacado gravemente a gays...
No?",1
"Siempre será más digno el rol de ser la puta, el negro, el moro y el sudaca, que besar tu bandera y arrodillarse ante tu placa cabrón.",0
Si se habla del problema de España con las bandas latinas también seremos racistas. https://t.co/6ncm7gamVZ,0
"ahora sí que sí...

🔥¡MAÑANA TERMINA EL PLAZO!🔥

recordad que el 25 de junio es el último día para enviar vuestras propuestas para nuestra IX edición «Lo completo que se rompe es como el viento suspirando: lo (in)material y sus significaciones en la literatura hispanoamericana» https://t.co/uqp1W5Q1Gu",0
"La policía tunecina arresta al ex primer ministro Jebali bajo sospecha de lavado de dinero vía @HoraAfrica 
https://t.co/TuRTa4teFE https://t.co/tYNciQBXlw",0
@marcelamar07 Que hemos ganado? En la Suiza Latinoamericana,0
"@ndresRS @Epicureo64 @lady_sackville @Mamenjg12 @fmcarreno @huyelobo @javierirastorza @Ainsthrilln @mcalerom @parbolo @jhlasa @tyrannosapiens @Tabernita @CaptainMiller @TyelpeIthildim @JPSalmeronL @taleuco @Orocline @oalfonsogarcia @GuilleMunoz @AMdHL @Johnny90VM @Isherwood75 @cinturondorion_ @fenris1234 @Ignaciovdm01 @Regoteos @mario_jsg @Mitsyssa @Pascual_Return @ma_blazquez @borja_f_e @filosofotodoa1e @Razgrizdmon @ClauClauClaudio @GarrinchaCF @Oskartxuprz @scudettocalcio2 @simon_mupe @martindonato @rrazo @Aitortxv @nonaurosedcord @LiteraturaDepor @NymeriaSolo @impekko @numbereightball @GomezDominus @Demostenes_eu @Eleder_ No digo que no, pero es un caso único en el mundo musulmán. En otros países no tienen esa opción (que ayuda a los transexuales)",0
@ChavezSr140 @Celebra51837821 @Ctberic0064 @OrlandoDobleU10 @dontknowthenam3 @lukamodric10 venga sudaca tira por ahí friki,1
"""Menudos genios del periodismo"": el 'Marca' titula ""Africa Power"" a toda página con seis jugadores y sólo uno es africano https://t.co/NyZUDxgUkc",0
"@cesikarsmith @EstebanNavarroS Eso no te lo voy a discutir porque es verdad y seguramente serán mayoría, pero, si tan bien quieren hacer, ¿Qué ganan entrando en plan horda y arrasando todo a su paso?

A lo mejor el senegalés de la foto entró siguiendo todos los cauces legales (No lo sabemos).",1
"Aunque los infames medios hayan vendido la moto d éxito africano de nazilenski solo acudieron ""cuatro"" de 55 líderes africanos, en África no cuelan tanto como en Europa las mentiras llevan muchos años    y  las payasadas del cómico ucraniano aún cuelan menos. https://t.co/RE49fwclei",0
"@CarlosXimielga @AdrianBarbon A una región en declive no quieren venir ni los refugiados.
https://t.co/JA19m8XvGd",0
"@pasadetodotio @kemasdalomismo @DcaValle No, yo seré quien te defienda, cuando los moros te apaléen.",1
"Con unos lucidos desfiles que han sacado a la calle a los vecinos y vecinas, a disfrutar de la fiesta https://t.co/1x5jrzaHnT",0
"@veropolox @perezreverte Hay que ser muy prepotente para llamar a Pérez Reverte ""indocumentado"". Tal vez lo que debería replantearse usted si su opinión choca con la de él, es si tal vez no es muy cerrado de mente o al menos, plantearse si el ""indocumentado"" no es usted.",0
"¡𝗡𝗨𝗘𝗩𝗢! Publicamos #post en nuestro blog: los “impactantes acantilados de papel” de Punta Morás. 
¡Descúbre este increíble lugar! @XoveBandaNaron @amarina_turismo @aviajarblog @Turgalicia @AcantiladosP @spain @RecunchosDe @TurDepuLugo @TerrasdeLugo

https://t.co/Lsbi3Wd3vs",0
"@JesusCintora Lógico, normal y de lo más coherente. Franceses, marroquíes, argelinos... cada cual que tenga sus propios niños. Que los tenga, los cuide, los crie y eduque. Que no los manden en patera a que se los críen otros.",0
@Liber35314473 @Pikachuche @svazquezgomariz @Darjo_C18 @centinelamet @carlosmascarlos ...dos mil pavetes. Así para empezar a funcionar y de ahí para delante. Así que cuando esté indocumentado empieza a hablar de temas legales sin tener ni puta idea del asunto mí me entra la risa floja porqué dudo que tenga los recursos económicos suficientes para sostenerla,0
El jefe de los servicios secretos marroquíes se reúne en Madrid con sus homólogos españoles https://t.co/XZMpboFV9j #larazon_es,0
¿Saben los de la @NATO que la mujer de @sanchezcastejon está en un turbio asunto y por eso Marruecos nos chantajea?,0
"Hoy nos endulzan el final de curso con gastronomía argelina.

شكرا https://t.co/XPoqs7vytT",0
@MazelLilith tome indocumentada. https://t.co/cl1ceNq6T3,0
Del cártel del gas al mayor Ejército del Magreb... la firme alianza ruso-argelina https://t.co/C5evuKbT4V,0
"El verano salesiano en #Europa tiene este año una connotación especial: la #guerra en #Ucrania, que ha hecho que muchos menores #refugiados vivan con sus madres en obras salesianas de otros países. Allí, están organizando programas específicos para ellos. https://t.co/ReoTa43Id2",0
"Desde las #osocialesHHCC, acompañamos 🚶🏾🚶🏼‍♂️ a las personas #refugiadas y desplazadas que tuvieron que abandonar su hogar por conflictos o persecuciones y llegan a nuestros entornos buscando protección y apoyo. #RefugeeDay #WorldRefugeeDay #20Junio #DiaMundialDeLosRefugiados https://t.co/HzxRmXN9C2",0
"Seguir votando a sociatas y comunistas. A disfrutar de del multiculturalismo en nuestros barrios. 

Cerca de mil subsaharianos «organizados y violentos» cruzan la valla fronteriza y entran en Melilla https://t.co/EGwBTDJcKr a través de @eldebate_com",1
"📆28 de junio estarán en Alcalá durante todo el dia, presentando sus productos. ⏱De 10 a 13:00 📍Santa María La Rica ( cl. Santa María la Rica, 3)  y Literatura oral africana ⏱18:00 📍Biblioteca municipal Cardenal Cisneros ( Plaza San Julián, 1 )  En Alcalá de Henares. https://t.co/lUHVjgUMOI",0
"@libanklif Con 9 senegaleses trabaje yo hace años en Italia, en la recogida de la manzana, todos los días me hacian la cena, eran unos santos, ojala volverlos a ver",0
"@HelenaMaleno Esa iglesia que tanto detestaís nunca defendió traer a subsaharianos aquí, fueron allí a trabajar por darles una vida mejor. Y enseñarles conocimientos que les facilitaran su día a dia,  en su país. No mercadeaban con la pobreza como la izquierda actual, iban ayudarlos allí.",0
"Sicarios de 14 años en Madrid: la nueva y peligrosa estrategia de los cabecillas de las bandas latinas
#123INFO
https://t.co/4DQ57YiAsf",0
"@pMeteko Pues nada, que hablen árabe, ruso o swahili entre ellos.",1
"A @jmalbares le llaman en Bruselas pirómano, L´incediarie; en la Unión Africana, traidor. @jmalbares  recibe insultos todos los días a escala mundial. Hoy por ejemplo en la Agencia de Prensa argelina dicen que le viene grande el cargo ¿a qué espera @sanchezcastejon para echarle? https://t.co/G3vBLOkPQ9",0
@Francis98767954 Quiere decir que no vengan argelinos a España,1
"@melgamike @joaocotrim21 @Stupid_Rental @jbizarro @DoutorSabe @_ricards_ @luispcarita @voluptama @nuno_fgs @Lampiao82 @Marques_Ze_ @nunoe0e0 @JPPir @VelhoXaringado @drogler @AntonioCunha79 @Amadorjp_ @edmapi @tecno_boy @alexistocq @ricardohashtag @rostamiccoli @jonasnuts @anfiga_ @slbcarlitos @Sargo_Senegal @Jorge_Serrote @FatimaRD @alpha_tm @ManNextDoor @LobbyAlgarvio @N3l1nh0 @AnaLuABC Creeedo, reaLLmente",0
"Tanto que se habla de jugar con tres centrales. Porqué en vez de fichar a Koulibaly o a Koundé, no fichamos a los dos. Sí, ahora mismo parece un disparate, pero tampoco es que ambos juntos salgan tan caros. Sería increíble una defensa con el senegalés, el uruguayo y el francés.",0
@cuadradillo21 @PabloIglesias Nadie es ilegal 😡 Solo indocumentados 🙄,0
"@Pablo_Alarcon @camamuriesp @lalalalia Que yo sepa menos la hispanoamericana, todas son nacionales, ¿o es que te crees que el fish and chips es de Londres? El nivel...",0
parecemos la selección de Gibraltar en el CT no le ganamos a nadie JAJAJAJA,0
"Sobre el asalto a la valla de Melilla:
Estos asaltos se han vuelto cada vez más violentos y organizados con el tiempo. 
Murieron 3 gendarmes marroquíes.
Era cuestión de tiempo que ocurriera una tragedia.
Las fronteras están para defenderlas, en cualquier caso. Están para eso.",1
"@ChantalCaballe1 @pvallin Las mafias no han cometido los crímenes, no intente justificar lo injustificable. PSOE  amigo  de Marruecos. El REY y su fortunon y sus súbditos muertos de hambre. Menudo demócrata es Hassan.",0
Y las palizas y apuñalamientos por parte de de moros y latinos? Eso ya si eso pa otro dia no? Mejor poner 4 casetas moradas que valen pa mucho si https://t.co/2o5GEXjQmV,1
"@FaustoLorenzo @change_es Estoy cansado de ver porno gay guineano con el doblaje en mala calidad, @FaustoLorenzo ! 🤗🤗La verdadera historia es larga...",0
"@javigarser @GLlamazares Si los logros de que Argelia le suba el precio del gas los logros de los eres de Andalucía que es la región más corrupta y peor gobernada de España,  los logros del paro que esta disparado los logros de la subida en la cuota de autónomos",0
@cronicasdeckard ¿Doblaje latino o traducción literal del inglés? Porque no es exacto al doblaje castellano.,0
"¿Los perfiles culturales?
 El de los españoles no es precisamente perfecto. Mucho mejor el de los asiáticos orientales o el de los africanos negro. ¿El hispano? Hay de todo, como en el europeo oriental, pero mínimo igual al nuestro.",0
thembo#1 indocumentado volvimos a los tiempos del asilopolítico # flowcito rebelde sin causa,0
"#SmartFarmUSAL &amp; #Asilvestra | 🍓🐝 Nuestro jardín comestible ya está dando frutos: fresas, frambuesas y moras dan color y sabor a este espacio tan rico. ¿Conoces los proyectos de #BiodiversidadUrbana que estamos llevando a cabo en Peñuelas de San Blas? 👇
https://t.co/5BF9Ng6jXL https://t.co/cRLQf2qB6v",0
Sánchez elogia la colaboración marroquí ante el asalto a la valla de Melilla https://t.co/v79gkLl8xz https://t.co/RyB2fBixt0,0
"vox_es: ‼ #URGENTE 

Al menos 4 policías marroquíes y 45 subsaharianos habrían muerto en el salto de la valla de Melilla.

Los culpables: el Gobierno de Pedro Sánchez y sus políticas que generan un efecto llamada y las mafias del tráfico de personas … https://t.co/lZ2Sd4GEoJ",0
"Hoy puedes ver en EXCLUSIVA en la web de @RockFM_ES el videoclip de 🍩ME PONES🍌

Garaje latino y mucha guitarra para tu cuerpo que lo está pidiendo.

DALE AQUI
https://t.co/5Lkp6eBQaJ

@entre_botones @cuestiondmedios @slinkybass @Marshall_Flash @CalentitoSound",0
"Hace unos meses leí un tuit (y creo que un artículo) sobre por qué no hay casi mujeres subsaharianas en los saltos a la valla o en las pateras: porque para ellas es infinitamente más difícil llegar. Muchas no llegan. 

Imaginada el infierno que debe ser.",0
"@Observe50000564 @Maria51843568 @CasadoLuisma Eres un blandengue llorón que se excusa de su fracaso con que ha sido explotado. Explotados había en la  revolucion industrial, en las minas del África subsahariana, en la exclavitud, tu eres un vago de 7 suelas que va de explotado.",0
"@SlmSumia @nurlov O sea tú estás a favor que los inmigrantes entren con violencia.
A vale que los policías no son humanos solamente los inmigrantes.
Claro días anteriores antes el asalto había más de 200 policías Marroquies de baja y de eso no hablas.",1
@MarcFerre_Cat @JavierSanz @AdaColau Y los ajustes de cuentas de bandas latinas en Madrid de quién son culpa? De Almeida o Perro Sanshe?,0
Conozca la edición académica de la colección de sinónimos de José Joaquín de Mora (1783-1864) en los papeles del Archivo de la RAE: https://t.co/M2m01Ow8HT. https://t.co/oLMD7JSTne,0
Del cártel del gas al mayor Ejército del Magreb... la firme alianza ruso-argelina https://t.co/gLOXoNyHv1,0
Prensa argelina: La esposa de Pedro Sánchez se ha beneficiado de un suculento trato a cambio de la traición al pueblo saharaui https://t.co/ncmFQ0bZ5Z,0
"La gran coordinación de los hombres de Navarro, veteranos de Ceriñola, Garellano, Orán, Trípoli y Túnez, en su mayoría, hizo que los franceses chocaran una y otra vez contra ellos. Contra los caballos, picas; contra los lansquenetes enemigos, arcabuces. Eran impenetrables. https://t.co/lYig80fojB",0
La primera refugiada climática del Mar Menor lleva a Madrid su docuficción https://t.co/Xx3VMjqTIr a través de @laverdad_es,0
"Si puedes, ayuda a las personas refugiadas. https://t.co/lYtv28j6BN",0
@imdorasadd y latinas?😛😛😛,0
"@AntonioNedel @car81548938 @PiedadGonzlez84 @mar63105380 La mayoría de los bebés que nacen en Krastiluña son moros......me voy a divertir ..."" nazismo vs islam""",1
"Lo hemos podido comprobar con el derecho a la vida de las personas migrantes y refugiadas en #Melilla. Se ha acabado con la vida de civiles, se han realizado devoluciones en caliente en la frontera, se ha hecho un uso excesivo de la fuerza. ¿Así se respetan los Derechos Humanos? https://t.co/dDNRJqk868",0
"@ofender_con Yo escucho emisoras de otros países. Esta mañana escuchaba una emisora senegalesa en lengua wolof, no me enteré de nada y fui feliz.",0
"Sto Tomás moro y su hila. Óleo sobre lienzo d John Rogers Herbert en el siglo XIX. Tate Modern, Londres
@Emocionaelarte @isabeljuanedaga @mbados79 @manuroldansal @Artepolis_es @objetoarte @lacamaradelarte @CommozioniA @suso_ArtHistory @arthistoryblog @ArtesacroT @EfemeridesArte https://t.co/vWmY3zHjLE",0
España se enfrenta a una bomba de relojería en Mali https://t.co/hHiAA17CHq,0
"Derecho a buscar protección, cualquiera puede ser refugiado algún día. #DíadelRefugiado  #refugeeDay https://t.co/tz3vfF4T9R",0
"@Roberto10633062 @Bobores O sea, que esa gente no huye de guerras, sino que están siendo utilizados por Marruecos para desestabilizar españa apoyados por tontos como tú y los zurdos. Y las guerras de África las lidera Rusia y sus mercenarios, pero ""la culpa es de Europa"". Gracias campeón.",0
"@Armunho Melenchon es el tío que iba a meter a Francia en el ALBA, que es aquello que montó Chávez con Cuba y Nicaragua. Todavía si hubiese hablado de la liga árabe habría tenido tirón, pero los mangutas de Saint-Denis no saben quién era Bolívar y les importa un cojón",0
"@iescolar Avisad al guineano del País Vasco, para que cobre unas 20 a la vez.",0
"@sincomplejos__ @carloscuestaEM Aprendan a hablar el idioma de kas tribus saharianas, ya que la lengua ingkesa  es casi despreciable... 
¿no será que  están mentalmente incapacitados para un idioma sintético, conciso sin repeticiones absurdas?",0
@Jamg18Josr Madre mia que obsesión tenéis. Pero de donde coño sacais que para las cosas malas pregunto la nacionalidad? Que sea marroqui da exactamente igual sea para algo bueno o malo. Que pesados sois cojones,0
@elmundoes Me vas a comparar el salto de pértiga de un senegalés al de une deportiste transgenero,0
@lanuevaespana Es imposible que sean latinos. Si nunca cometen ningun delito. https://t.co/EQKdpESoDb,1
"En muchas notas, se criminaliza a la población migrante/refugiada (sin distinguir entre ambas) mediante incluso meros significantes tales como los  “sin papeles”, “indocumentados”, “los ilegales”.",0
"@_iIIuminati_2 Y los responsables de las víctimas, las de la GC y la de los muertos al otro lado son:
1. Las autoridades marroquíes por permitirlo.
2. El Gobierno de España por no impedirlo.
3. La gente, imbecil e indocumentada que apoya este Gobierno que no deja de lanzar mensajes “llamada”.😎",0
"Paciente de 36 años. 
Argelino. Hablaba en francés e inglés, nos hemos entendido con este último. 
Debut de diabetes, derivado desde su ambulatorio referente por clara clínica insulinopénica.",0
Estoy atrapado en un baño sin papel,0
"Dos de las cosas que más me gusta hacer son viajar y leer y, gracias a “Aya de Yopougon”, he podido visitar durante unos días la Costa de Marfil de finales de los 70s y comienzos de los 80s https://t.co/dh9q3r1dHD",0
"Vaya no cortan el gas, no suspenden las relaciones comerciales y ahora las autoridades argelinas hablan de ""malentendido"" y anulan la orden de suspender el turismo con España pero la CAVERNA MEDIÁTICA ya ha machacado a Sánchez y las elecciones 19J https://t.co/iKHdsMWanP vía @20m",0
"En @ElDiarioes
Vídeo de la Asoc Marroquí de DDHH de Nador con decenas de personas de origen subsahariano tumbadas en el suelo, aparentemente heridas y exhaustas, rodeadas por agentes marroquíes. “De esta manera inhumana apilados unos encima de otros...” 
https://t.co/hDXJL3HnU1",0
"Venezuela se está hartando un plato de mierda.

Colombia: ¿Me das un poquito?

El latinoamericano cada día me sorprende más... Envidian la shit del otro vecino latinoamericano.",0
"@Btaorly @steffa1990 @fernandoossa @GLORIAD_m54_1__ @petrogustavo Tienes cero idea de lo que hablas y conoces tan poco África, que hablas de emigrantes africanos y subsaharianos, como si los subsaharianos no fueran africanos, siendo la zona más extensa; 48 países y más de mil millones de personas https://t.co/zKB0bXVEzy https://t.co/NifIAwGtoP",0
"@Toni_Marco @Miguel_bajoara @Juana85401525 @Hispania_Semper https://t.co/gw2JvJHO5E

Siento romper el rollo multicultural, pero Abderraman era más hispano (Vasco) que africano o árabe.",0
"Cada año, el 20 de junio, se celebra el Día Mundial del Refugiado. Este año,  ACNUR, Agência da ONU para Refugiados y ACNUR ESPAÑA se centrarán en el derecho a buscar protección. Todas las personas del mundo tienen derecho a buscar…https://t.co/muRvRbrQaT https://t.co/5Mep7DdJ6P",0
"Batallas campales en Lyon entre argelinos y malienses por el control de los barrios. Esto es lo que nos espera en nuestras calles, siempre y cuando no esten entretenidos violando a nuestras niñas. https://t.co/HzBuYIDoXN",1
"CRÍTICA/ CÓRDOBA / Alegrías latinas para celebrar una gran temporada, por C. Crespo García

https://t.co/NLWUZDVM0Q https://t.co/KUAF1Q0PTt",0
"Se venden 3 abonos/entradas generales Puro Latino Puerto de Santa María, más info MD📩",0
Alguien debería recordarle a este indocumentado y cateto los orígenes del templo y no sólo del templo si no del Real Madrid https://t.co/6o1UWwG7iQ,0
"Single | 💙 #HAN, quinteto catalán-latinoamericano estrenó hace 5 días el videoclip de 'Molly', su nuevo single, dirigido por #MashaHleb.

🎯 Puedes verlo aquí https://t.co/8VcrUzULty https://t.co/aAh1HqvISd",0
